,src,trg,P1,P5,P10,MRR,MAP,method,src,trg,pearson,spearman,neighbor,spect_cond,eff_spect_cond,svg,laplacian,bhattacharyya,jsd,token_overlap,lang_pair,corpus,src_tokens,trg_tokens,token_min,src_vocab,trg_vocab,family_distance,syntax_distance,geo_distance
51,es,da,0.5230460921843687,0.7214428857715431,0.7855711422845691,0.6138576018308892,0.5530881522503193,rcsls,es,da,0.5635,0.5431,0.2155,689.8245,23.9235,16.2903,1504.6,0.1644641745461057,0.3735916838720504,0.056072188475802615,da-es,domain,692375637,66676633,66676633,1429514,350829,16.0,9.0,0.00657212834125831
52,es,de,0.6442211055276382,0.8371859296482412,0.8834170854271357,0.7313034602065642,0.663190293960819,rcsls,es,de,0.609,0.5611,0.2705,74.1968,18.8409,16.0705,1395.0,0.1711808998987034,0.3799453010226347,0.08725806239916163,de-es,domain,692375637,913428282,692375637,1429514,2581534,16.0,8.0,0.004134973629210892
53,es,el,0.5642570281124498,0.7630522088353414,0.8082329317269076,0.6519824337378055,0.5796340362443876,rcsls,es,el,0.5713,0.5589,0.1757,564.59,24.0753,98.2024,1327.2,0.12307277378284184,0.3297436696457912,0.0450195191400515,el-es,domain,692375637,70194124,70194124,1429514,338996,15.0,5.8332999999999995,0.009697660009516662
54,es,en,0.7191574724172518,0.8665997993981945,0.909729187562688,0.7852454051123681,0.7224872704699836,rcsls,es,en,0.6825,0.6289,0.4656,17.6068,12.1575,0.1162,1161.2,0.1539502614450602,0.3622938288658224,0.12012121904332262,en-es,domain,692375637,2319483831,692375637,1429514,11425826,19.0,4.3334,0.0040721268097998475
55,es,fi,0.4579158316633266,0.6663326653306614,0.7244488977955912,0.5529788138395656,0.4871886539059079,rcsls,es,fi,0.5838,0.5377,0.2078,837.2402,25.7186,286.1173,1426.2,0.19665405724548254,0.4046490517832734,0.0553998824879544,es-fi,domain,692375637,102487802,102487802,1429514,786031,15.0,11.6667,0.02062939183156476
56,es,hu,0.455,0.693,0.763,0.5639306914914373,0.5054012256067879,rcsls,es,hu,0.6033,0.5598,0.2205,632.1962,24.8585,120.3671,1492.0,0.19484374550873176,0.4045278416524347,0.07179298777764917,es-hu,domain,692375637,153998201,153998201,1429514,877552,13.0,12.333400000000001,0.0068003749547639325
57,es,no,0.57,0.767,0.8140000000000001,0.6569299668223181,0.5993871173163128,rcsls,es,no,0.6214,0.5904,0.2797,355.0623,23.7619,21.1474,1364.8,0.17648965143553225,0.3869300607761156,0.07707876384985503,es-no,domain,692375637,125111145,125111145,1429514,558347,15.0,9.0,0.010938263535687609
58,es,ro,0.6392785571142284,0.8336673346693386,0.8777555110220441,0.7246637561344065,0.6714757941815752,rcsls,es,ro,0.6948,0.6583,0.3229,249.2974,22.4509,0.6746,1279.8,0.13793094486548524,0.34545419913306136,0.09122562410217072,es-ro,domain,692375637,88772650,88772650,1429514,383394,8.0,6.1667,0.009434938171090756
59,es,tr,0.44799999999999995,0.649,0.7240000000000001,0.542342593915378,0.4819258556392723,rcsls,es,tr,0.6077,0.5635,0.2401,745.2047,25.9484,52.0432,1469.0,0.18828106762247535,0.3975642429550422,0.06759591078869963,es-tr,domain,692375637,78212294,78212294,1429514,464872,18.0,23.8333,0.016751059874741347
60,fi,cs,0.46799999999999997,0.6629999999999999,0.736,0.561355684147991,0.5067713095415771,rcsls,fi,cs,0.484,0.4634,0.1397,2029.7182,25.1104,58.07899999999999,1625.0,0.18035349783283497,0.3892270886107101,0.05868273852696295,cs-fi,domain,102487802,132763620,102487802,786031,675979,9.0,8.166599999999999,0.0064664604289256244
61,fi,da,0.4884884884884885,0.7097097097097097,0.7697697697697697,0.5892115052180521,0.5486267978966971,rcsls,fi,da,0.5058,0.495,0.1478,2210.0395,27.0752,153.237,1657.4,0.18427859254626847,0.3911931898277657,0.056378651736334974,da-fi,domain,102487802,66676633,66676633,786031,350829,9.0,7.3332999999999995,0.004173379460056026
62,fi,de,0.5371485943775101,0.7319277108433735,0.7801204819277109,0.6263841814723677,0.5859112990764048,rcsls,fi,de,0.5584,0.5281,0.1933,1139.414,25.2569,214.3998,1542.8,0.18247612583693198,0.3903582769065686,0.0374992905093369,de-fi,domain,102487802,913428282,102487802,786031,2581534,9.0,11.3333,0.007882710405959115
63,fi,el,0.4389965792474345,0.6647662485746865,0.7297605473204105,0.5428234857775879,0.496858864827063,rcsls,fi,el,0.4025,0.3887,0.0787,2844.6921,24.9617,56.2809,1632.2,0.1907003315623244,0.39893977146079257,0.04193243496337889,el-fi,domain,102487802,70194124,70194124,786031,338996,8.0,9.833400000000001,0.012748135735179744
64,fi,en,0.5120240480961924,0.7224448897795591,0.7855711422845691,0.6066918861749925,0.5827791912354626,rcsls,fi,en,0.4842,0.4491,0.2016,79.5192,19.1218,281.7141,1442.8,0.2672790532832302,0.4486141870761106,0.03750156735685789,en-fi,domain,102487802,2319483831,102487802,786031,11425826,12.0,11.9999,0.00812666073783419
65,fi,es,0.5435435435435435,0.7457457457457457,0.7977977977977978,0.6374974348102472,0.5934395004242934,rcsls,fi,es,0.5789,0.525,0.1981,837.2401,25.7186,286.1173,1450.2,0.191417840570493,0.4005411505704457,0.0553998824879544,es-fi,domain,102487802,692375637,102487802,786031,1429514,15.0,11.6667,0.02062939183156476
66,fi,hu,0.4929435483870968,0.6804435483870968,0.7389112903225806,0.5773675943503419,0.518345406843797,rcsls,fi,hu,0.5553,0.5372,0.18100000000000002,2371.9919,28.8407,14.353,1643.2,0.204586663511376,0.4100970185335752,0.049839193885190855,fi-hu,domain,102487802,153998201,102487802,786031,877552,2.0,5.6667,0.00840025238730957
67,fi,no,0.4829659318637274,0.6983967935871743,0.7655310621242485,0.5835885739327442,0.5454614230521081,rcsls,fi,no,0.5148,0.4914,0.1565,1887.1079,26.8041,145.9426,1698.6,0.1850737938837978,0.392392235363531,0.06505292759412543,fi-no,domain,102487802,125111145,102487802,786031,558347,8.0,8.3333,0.0019125404563407056
68,fi,ro,0.3993963782696177,0.6126760563380281,0.6720321931589537,0.4965987356047854,0.4545629554117068,rcsls,fi,ro,0.4461,0.4265,0.111,2074.9508,25.6824,268.9414,1737.8,0.1938007550069315,0.4015326075219368,0.06306118058720968,fi-ro,domain,102487802,88772650,88772650,786031,383394,11.0,11.166599999999999,0.008616631697880739
69,fi,tr,0.3739919354838709,0.5856854838709677,0.6461693548387096,0.4705357198754933,0.4259755048772392,rcsls,fi,tr,0.5596,0.5444,0.192,2492.1235,28.5251,90.9705,1703.0,0.23249690491096225,0.4333272833075275,0.055765490099212785,fi-tr,domain,102487802,78212294,78212294,786031,464872,9.0,14.166599999999999,0.016043523506876323
70,hu,cs,0.5195979899497487,0.721608040201005,0.7768844221105528,0.6091452041237175,0.5493419792550431,rcsls,hu,cs,0.5729,0.5486,0.1498,1739.0099,26.7882,5.9437,1547.6,0.17268502258157048,0.3828087843203821,0.07398977994967475,cs-hu,domain,153998201,132763620,132763620,877552,675979,7.0,13.166699999999999,0.00046620731997615295
71,hu,da,0.4639278557114229,0.6743486973947895,0.7364729458917836,0.5584913019491888,0.5171855902078237,rcsls,hu,da,0.5551,0.5398,0.1535,2017.9917,26.7607,63.8866,1724.4,0.1859456063180293,0.3950524123803964,0.05610299029858392,da-hu,domain,153998201,66676633,66676633,877552,350829,7.0,10.0,0.002711011169801547
72,hu,de,0.5417085427135678,0.7477386934673367,0.807035175879397,0.6347230203306969,0.5974499050282555,rcsls,hu,de,0.5783,0.5496,0.2001,730.4467,24.748,68.4835,1470.0,0.19504830695050554,0.4034745340371596,0.050151081904590035,de-hu,domain,153998201,913428282,153998201,877552,2581534,7.0,9.3332,0.0006828936946335906
73,hu,el,0.4126506024096386,0.6455823293172691,0.6997991967871486,0.5171029928828496,0.4744636603866884,rcsls,hu,el,0.4363,0.4261,0.1105,2083.7622,26.5286,17.4047,1693.8,0.20603136235043032,0.4136264541151267,0.0439665957293021,el-hu,domain,153998201,70194124,70194124,877552,338996,6.0,9.8335,0.0009037436319473402
74,hu,en,0.4889779559118237,0.6863727454909819,0.7565130260521042,0.5825657055392837,0.5491973228573181,rcsls,hu,en,0.5616,0.5165,0.2862,36.5799,16.724,43.7318,1347.4,0.1991853343051555,0.4077215127191693,0.0503810040670299,en-hu,domain,153998201,2319483831,153998201,877552,11425826,10.0,12.6666,0.005443435436380595
75,hu,es,0.546,0.7440000000000001,0.794,0.6352660042319332,0.593048584596965,rcsls,hu,es,0.5943,0.5484,0.2117,632.1962,24.8585,120.3671,1490.6,0.1772553692469336,0.3887627279344297,0.07179298777764917,es-hu,domain,153998201,692375637,153998201,877552,1429514,13.0,12.333400000000001,0.0068003749547639325
76,hu,fi,0.4619238476953908,0.6573146292585171,0.7234468937875751,0.5517391997982384,0.4911797722585757,rcsls,hu,fi,0.5391,0.5197,0.1999,2371.99,28.8407,14.353,1631.0,0.209863461853334,0.413023262203648,0.049839193885190855,fi-hu,domain,153998201,102487802,102487802,877552,786031,2.0,5.6667,0.00840025238730957
77,hu,no,0.4759036144578313,0.6887550200803213,0.7469879518072289,0.5760466408122573,0.5307042925118576,rcsls,hu,no,0.5525,0.5368,0.1549,1816.495,26.4458,74.0011,1712.0,0.20195701217749945,0.40888460033578616,0.0673669880261985,hu-no,domain,153998201,125111145,125111145,877552,558347,6.0,11.0,0.005232017331025518
78,hu,ro,0.409919028340081,0.6528340080971661,0.7338056680161943,0.5210935741779374,0.4812442473291689,rcsls,hu,ro,0.539,0.5073,0.1807,1148.5547,26.9815,133.1827,1603.4,0.19870344584491773,0.4064556615287999,0.0833293938062732,hu-ro,domain,153998201,88772650,88772650,877552,383394,9.0,13.1667,0.00026291443632942
79,hu,tr,0.4150753768844221,0.6120603015075377,0.6773869346733669,0.50488587249106,0.4626093346694292,rcsls,hu,tr,0.5717,0.5513,0.1485,2178.9798,30.4112,18.0333,1718.6,0.21477439143711716,0.4183158657092817,0.060379011342006364,hu-tr,domain,153998201,78212294,78212294,877552,464872,7.0,11.4999,0.003638230390932584
80,no,cs,0.493,0.732,0.789,0.6019558808632637,0.5458248000699961,rcsls,no,cs,0.5468,0.5308,0.1783,1557.3648,24.4708,35.4908,1579.2,0.1714577024090059,0.3813903237989382,0.07983819563468493,cs-no,domain,125111145,132763620,125111145,558347,675979,9.0,8.4999,0.002877186672144094
81,no,da,0.861,0.948,0.9620000000000001,0.8995619743403123,0.8396135418208585,rcsls,no,da,0.8428,0.8291,0.5952,134.4935,20.5428,0.5384,1039.4,0.07039292902834414,0.2524970860753494,0.14973381894987453,da-no,domain,125111145,66676633,66676633,558347,350829,3.0,2.0,0.0006894016537467573
82,no,de,0.6696696696696697,0.8318318318318318,0.8768768768768769,0.7452563555541014,0.6928183324764393,rcsls,no,de,0.6575,0.6318,0.3085,433.402,23.2287,0.8249,1307.6,0.14730886958705666,0.35641091003748004,0.05327141007139008,de-no,domain,125111145,913428282,125111145,558347,2581534,5.0,5.0,0.0033822605042316267
83,no,el,0.469,0.685,0.737,0.56871375054677,0.5165983583954862,rcsls,no,el,0.451,0.4388,0.1019,1870.4438,23.5519,33.4829,1653.6,0.18267003791184994,0.3917699891668148,0.06016228564985333,el-no,domain,125111145,70194124,70194124,558347,338996,8.0,9.1667,0.01006067870328986
84,no,en,0.5857572718154463,0.7713139418254764,0.8345035105315948,0.6705421318710405,0.6302085754405223,rcsls,no,en,0.6345,0.5959,0.3983,23.4543,14.4221,5.6211,1307.4,0.17815385901940642,0.3862865439658263,0.05304338026907148,en-no,domain,125111145,2319483831,125111145,558347,11425826,8.0,6.6666,0.002211662711917417
85,no,es,0.598,0.804,0.85,0.6899726497488268,0.6510944791903331,rcsls,no,es,0.6229,0.5888,0.276,355.0623,23.7619,21.1474,1446.4,0.17463865453886565,0.3850974857232524,0.07707876384985503,es-no,domain,125111145,692375637,125111145,558347,1429514,15.0,9.0,0.010938263535687609
86,no,fi,0.44744744744744747,0.6676676676676677,0.7357357357357357,0.5522314148544879,0.4821839772240512,rcsls,no,fi,0.5224,0.5038,0.1484,1887.1079,26.8041,145.9426,1703.2,0.180678889522776,0.3881397411126219,0.06505292759412543,fi-no,domain,125111145,102487802,102487802,558347,786031,8.0,8.3333,0.0019125404563407056
87,no,hu,0.4673366834170855,0.6783919597989949,0.7447236180904523,0.5653917125801853,0.5077249631666396,rcsls,no,hu,0.5394,0.5242,0.1547,1816.4937,26.4458,74.0011,1678.0,0.20085050146495095,0.4071551748655535,0.06736686546812222,hu-no,domain,125111145,153998201,125111145,558347,877552,6.0,11.0,0.005232017331025518
88,no,ro,0.512,0.733,0.8009999999999999,0.6128075171409744,0.5635005509488059,rcsls,no,ro,0.5291,0.5098,0.2216,1209.5161,25.801,9.2802,1501.4,0.16517153840868368,0.3732226099825856,0.0977433334294685,no-ro,domain,125111145,88772650,88772650,558347,383394,11.0,6.4999,0.006541924024060064
89,no,tr,0.3872707659115425,0.5922330097087378,0.6601941747572816,0.4789324442198275,0.4341573022749171,rcsls,no,tr,0.5556,0.5399,0.1907,2084.9377,28.1309,19.3079,1716.8,0.226554425525592,0.4283499145363359,0.07759252523168632,no-tr,domain,125111145,78212294,78212294,558347,464872,11.0,20.4999,0.015332639590988184
90,ro,cs,0.4944834503510532,0.7392176529588766,0.7903711133400201,0.597887061085029,0.5410908990950776,rcsls,ro,cs,0.5131,0.4953,0.154,1433.5784,24.5683,104.5584,1582.2,0.16476499889347232,0.3731018936807733,0.10491037782039477,cs-ro,domain,88772650,132763620,88772650,383394,675979,12.0,11.3332,0.0012739151367444634
91,ro,da,0.4909819639278557,0.7094188376753507,0.7565130260521042,0.5885395942542917,0.5500155445364424,rcsls,ro,da,0.5122,0.4907,0.1838,1334.0591,25.6774,24.7458,1552.0,0.15730297394404494,0.3649735116597732,0.09212366050987582,da-ro,domain,88772650,66676633,66676633,383394,350829,12.0,6.4999,0.004100935994574284
92,ro,de,0.5502008032128514,0.7740963855421686,0.8122489959839357,0.6488517112530194,0.6031420716597038,rcsls,ro,de,0.506,0.4781,0.1859,756.3715,24.3867,21.4209,1606.4,0.15278659092584745,0.3611862152294431,0.049311650602816524,de-ro,domain,88772650,913428282,88772650,383394,2581534,12.0,9.4999,0.0017587236417369034
93,ro,el,0.5601202404809619,0.7454909819639278,0.7995991983967936,0.6471287758470561,0.5852892958842322,rcsls,ro,el,0.5261,0.5112,0.1427,1147.1697,23.4688,63.9656,1383.2,0.14006335099547948,0.3491128495141895,0.07733792532100102,el-ro,domain,88772650,70194124,70194124,383394,338996,11.0,5.6668,0.0004356973959999122
94,ro,en,0.6286286286286287,0.7937937937937938,0.8458458458458459,0.7044348545362074,0.6553435684871598,rcsls,ro,en,0.674,0.6292,0.4012,19.6243,13.4806,0.6455,1247.8,0.1638263024597442,0.3717965689500662,0.05090782121201104,en-ro,domain,88772650,2319483831,88772650,383394,11425826,15.0,9.833300000000001,0.007818083535043985
95,ro,es,0.7,0.852,0.889,0.7705267426440685,0.7307561614320306,rcsls,ro,es,0.6901,0.66,0.3064,249.2973,22.4509,0.6746,1315.6,0.13530802711383244,0.34167752312409083,0.09122562410217072,es-ro,domain,88772650,692375637,88772650,383394,1429514,8.0,6.1667,0.009434938171090756
96,ro,fi,0.32996972754793136,0.5398587285570131,0.6165489404641776,0.43067678951281657,0.38154584168061,rcsls,ro,fi,0.4603,0.4384,0.1157,2074.9493,25.6824,268.9414,1752.8,0.20272340520989754,0.4081044068361101,0.0630610301517743,fi-ro,domain,88772650,102487802,88772650,383394,786031,11.0,11.166599999999999,0.008616631697880739
97,ro,hu,0.3927125506072873,0.6244939271255061,0.6993927125506073,0.5000351071825537,0.4533819367281976,rcsls,ro,hu,0.5316,0.5018,0.1746,1148.5547,26.9815,133.1827,1646.8,0.19472738186941954,0.402362379955849,0.0833293938062732,hu-ro,domain,88772650,153998201,88772650,383394,877552,9.0,13.1667,0.00026291443632942
98,ro,no,0.5295295295295295,0.7437437437437437,0.7917917917917918,0.6282989502510407,0.5923992792144289,rcsls,ro,no,0.5448,0.5248,0.2164,1209.5152,25.801,9.2802,1553.0,0.1727892332145353,0.37992899741527214,0.0977433334294685,no-ro,domain,88772650,125111145,88772650,383394,558347,11.0,6.4999,0.006541924024060064
99,ro,tr,0.4192577733199599,0.6489468405215647,0.7081243731193579,0.522496697529544,0.4800840441525421,rcsls,ro,tr,0.595,0.5672,0.2245,1557.5151,28.1824,53.9079,1526.2,0.2091824199292792,0.4135485585657617,0.09723907536205116,ro-tr,domain,88772650,78212294,78212294,383394,464872,14.0,22.0,0.0021211595304519992
100,tr,cs,0.3997995991983968,0.6182364729458918,0.6853707414829661,0.4996432973054077,0.4542794971896892,rcsls,tr,cs,0.5276,0.509,0.1592,2023.4911,27.6912,1.2875,1701.4,0.23505230519684656,0.43613363016394413,0.07176082207570195,cs-tr,domain,78212294,132763620,78212294,464872,675979,12.0,15.999999999999998,0.006576631371038477
101,tr,da,0.398876404494382,0.6109550561797753,0.672752808988764,0.4962957514413069,0.4616850086464011,rcsls,tr,da,0.491,0.4738,0.15,2365.8651,27.9577,12.228,1802.6,0.2312712861296833,0.4317821957484092,0.07595738794728453,da-tr,domain,78212294,66676633,66676633,464872,350829,12.0,19.4999,0.011905812208900635
102,tr,de,0.43618090452261293,0.6351758793969849,0.6934673366834171,0.5272530466444909,0.4862157318311581,rcsls,tr,de,0.5288,0.5027,0.1521,1154.2754,26.0553,20.3982,1647.4,0.23636439184694366,0.4374784774802482,0.04027273972341447,de-tr,domain,78212294,913428282,78212294,464872,2581534,12.0,19.4999,0.007366305315793409
103,tr,el,0.42700000000000005,0.629,0.7,0.5223481994267621,0.4810813339586647,rcsls,tr,el,0.4355,0.4145,0.1155,2162.2238,25.9403,3.926,1746.4,0.21708444467772706,0.4233012820649092,0.06499992940782577,el-tr,domain,78212294,70194124,70194124,464872,338996,11.0,20.666800000000002,0.0010946799802611373
104,tr,en,0.4578313253012048,0.6736947791164659,0.7299196787148594,0.5571227029076096,0.5106428153779141,rcsls,tr,en,0.5636,0.5222,0.3063,34.0636,16.1941,17.4304,1347.8,0.20934736421118655,0.4150659879351283,0.04231904850254913,en-tr,domain,78212294,2319483831,78212294,464872,11425826,15.0,22.1665,0.01753685309773001
105,tr,es,0.555667001003009,0.7382146439317954,0.7883650952858575,0.6386079772764468,0.5961936124439504,rcsls,tr,es,0.6159,0.5733,0.2197,745.2048,25.9484,52.0432,1514.8,0.18388878360820302,0.39381656330862336,0.06759591078869963,es-tr,domain,78212294,692375637,78212294,464872,1429514,18.0,23.8333,0.016751059874741347
106,tr,fi,0.3795180722891566,0.5843373493975904,0.6445783132530121,0.470469237883885,0.4114783262918532,rcsls,tr,fi,0.5563,0.5419,0.1885,2492.1220000000003,28.5251,90.9705,1761.4,0.24291469186139514,0.4407962838589917,0.055765490099212785,fi-tr,domain,78212294,102487802,78212294,464872,786031,9.0,14.166599999999999,0.016043523506876323
107,tr,hu,0.44466800804828976,0.6428571428571429,0.7142857142857143,0.536094036051878,0.4821728445083988,rcsls,tr,hu,0.5511,0.5301,0.1413,2178.9805,30.4112,18.0333,1756.6,0.21730898942881569,0.4203727354265783,0.060379011342006364,hu-tr,domain,78212294,153998201,78212294,464872,877552,7.0,11.4999,0.003638230390932584
108,tr,no,0.4204204204204205,0.6246246246246246,0.6866866866866866,0.5157383214828302,0.4789017049848034,rcsls,tr,no,0.5333,0.5178,0.1824,2084.9377,28.1309,19.3079,1683.2,0.23038782872228955,0.4318803075698489,0.07759252523168632,no-tr,domain,78212294,125111145,78212294,464872,558347,11.0,20.4999,0.015332639590988184
109,tr,ro,0.4554554554554554,0.6716716716716716,0.7327327327327328,0.5552888963417396,0.5136729911004593,rcsls,tr,ro,0.5757,0.5479,0.2113,1557.5147,28.1824,53.9079,1618.8,0.2078894558670414,0.4129732583012065,0.09723907536205116,ro-tr,domain,78212294,88772650,78212294,464872,383394,14.0,22.0,0.0021211595304519992
0,cs,da,0.5496489468405216,0.7221664994984955,0.7662988966900702,0.6271124341779895,0.5780874347603845,nat,cs,da,0.5338,0.5182,0.1602,1771.9874,25.4451,13.5737,1630.2,0.16551369515122696,0.3751913957030109,0.07046559259166127,cs-da,domain,132763620,66676633,66676633,675979,350829,10.0,9.4999,0.0009667745606158906
1,cs,de,0.6116116116116116,0.7837837837837838,0.8338338338338338,0.6888383522912778,0.6408420346169342,nat,cs,de,0.5854,0.5544,0.2298,452.2582,23.875,25.3769,1391.4,0.14233966089062502,0.351626049671276,0.05550512408862816,cs-de,domain,132763620,913428282,132763620,675979,2581534,10.0,10.833300000000001,0.00011601411404926765
2,cs,el,0.4929718875502008,0.6716867469879518,0.7309236947791165,0.5756655855060582,0.5272848490611796,nat,cs,el,0.4769,0.4624,0.1228,2086.462,23.1961,5.1407,1593.6,0.15019406395967008,0.3591865014105462,0.05794291008537623,cs-el,domain,132763620,70194124,70194124,675979,338996,9.0,12.0,0.002655838751112971
3,cs,en,0.5507537688442211,0.6964824120603015,0.7487437185929648,0.6223450536204472,0.5887980855123686,nat,cs,en,0.5911,0.556,0.2803,31.9794,15.9855,33.4077,1388.2,0.1917021715339856,0.3956460669597904,0.05168865775301648,cs-en,domain,132763620,2319483831,132763620,675979,11425826,13.0,12.1665,0.0028523539605421755
4,cs,es,0.63,0.807,0.8540000000000001,0.7118030509847466,0.6575757049915552,nat,cs,es,0.5802,0.5498,0.1946,536.7838,24.3029,110.7605,1492.4,0.13631429284563334,0.3448729344347959,0.08440546574600863,cs-es,domain,132763620,692375637,132763620,675979,1429514,16.0,11.8333,0.005613132520183695
5,cs,fi,0.456,0.624,0.684,0.5355276276986445,0.4678103877125967,nat,cs,fi,0.504,0.4784,0.1422,2029.7187,25.1104,58.07899999999999,1652.4,0.18833799269270865,0.3963378450768292,0.05868273852696295,cs-fi,domain,132763620,102487802,102487802,675979,786031,9.0,8.166599999999999,0.0064664604289256244
6,cs,hu,0.5511022044088176,0.7284569138276553,0.7875751503006012,0.6324844042317581,0.5735685851172174,nat,cs,hu,0.5760000000000001,0.5517,0.1489,1739.0095,26.7882,5.9437,1553.0,0.17042074989532013,0.3808588214672141,0.07398977994967475,cs-hu,domain,132763620,153998201,132763620,675979,877552,7.0,13.166699999999999,0.00046620731997615295
7,cs,no,0.5642570281124498,0.7439759036144579,0.7901606425702812,0.6468738443671188,0.6032679567986068,nat,cs,no,0.551,0.5312,0.1766,1557.3664,24.4708,35.4909,1555.0,0.1735803206595524,0.3833993577207605,0.07983819563468493,cs-no,domain,132763620,125111145,125111145,675979,558347,9.0,8.4999,0.002877186672144094
8,cs,ro,0.5015075376884423,0.7135678391959799,0.7708542713567841,0.6009794876174789,0.553788745317143,nat,cs,ro,0.5178,0.4949,0.1611,1433.5768,24.5683,104.5584,1534.0,0.16650922750835748,0.3750189344526752,0.10491037782039477,cs-ro,domain,132763620,88772650,88772650,675979,383394,12.0,11.3332,0.0012739151367444634
9,cs,tr,0.4086345381526104,0.5753012048192772,0.6395582329317269,0.4860602762750114,0.4369541426204643,nat,cs,tr,0.528,0.5095,0.1655,2023.4907,27.6912,1.2875,1674.6,0.233199445107067,0.4350697746001732,0.07176082207570195,cs-tr,domain,132763620,78212294,78212294,675979,464872,12.0,15.999999999999998,0.006576631371038477
10,da,cs,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001743949713371772,0.0011784119997506727,nat,da,cs,0.5383,0.5205,0.1656,1771.987,25.4451,13.5737,1651.2,0.16539970964355036,0.3751098856097885,0.07046559259166127,cs-da,domain,66676633,132763620,66676633,350829,675979,10.0,9.4999,0.0009667745606158906
11,da,de,0.6398390342052314,0.8148893360160966,0.8501006036217303,0.7185678057581816,0.6584282448705375,nat,da,de,0.6827,0.6594,0.3341,609.4476,23.8542,3.2426,1316.0,0.14349813361890645,0.3501555749670719,0.03884371055419274,da-de,domain,66676633,913428282,66676633,350829,2581534,6.0,6.0,0.0010970617995952336
12,da,el,0.508,0.698,0.758,0.5942734632953791,0.5325574270478677,nat,da,el,0.4257,0.4085,0.0996,2135.9101,23.9627,36.0997,1681.6,0.1647058460846486,0.37461893880186187,0.06566844002956418,da-el,domain,66676633,70194124,66676633,350829,338996,9.0,9.1667,0.0066595987132680445
13,da,en,0.5431726907630522,0.7198795180722891,0.7670682730923695,0.6275802154610787,0.5848474140735627,nat,da,en,0.6394,0.6006,0.3442,35.4434,16.2376,18.5356,1353.6,0.17095374103413272,0.3791874997909169,0.034444680926244545,da-en,domain,66676633,2319483831,66676633,350829,11425826,9.0,7.666599999999999,0.0010526867656061034
14,da,es,0.6016016016016016,0.7817817817817818,0.8168168168168168,0.6835940779113072,0.6352593522215906,nat,da,es,0.5844,0.5494,0.2128,689.8245,23.9235,16.2903,1450.4,0.16993809061756102,0.3793525013837632,0.056072188475802615,da-es,domain,66676633,692375637,66676633,350829,1429514,16.0,9.0,0.00657212834125831
15,da,fi,0.5090180360721442,0.7064128256513026,0.7535070140280561,0.6002554855248632,0.5364132120866597,nat,da,fi,0.505,0.4874,0.1454,2210.0434,27.0752,153.237,1630.0,0.19089930911430755,0.3966815034420315,0.056378651736334974,da-fi,domain,66676633,102487802,66676633,350829,786031,9.0,7.3332999999999995,0.004173379460056026
16,da,hu,0.5035105315947843,0.6910732196589771,0.7462387161484454,0.5878572889345491,0.5266628508791884,nat,da,hu,0.5426,0.524,0.1548,2017.9909,26.7607,63.8866,1698.6,0.19108060850249056,0.3994354533059472,0.05610299029858392,da-hu,domain,66676633,153998201,66676633,350829,877552,7.0,10.0,0.002711011169801547
17,da,no,0.887,0.948,0.9570000000000001,0.9142080674917428,0.8521851072157545,nat,da,no,0.8819,0.8642,0.6317,134.4935,20.5428,0.5384,999.2,0.06352651474741877,0.23987241307916604,0.14973381894987453,da-no,domain,66676633,125111145,66676633,350829,558347,3.0,2.0,0.0006894016537467573
18,da,ro,0.5562248995983936,0.7580321285140562,0.8012048192771084,0.6461110735647608,0.59469096689263,nat,da,ro,0.5314,0.515,0.1897,1334.0617,25.6774,24.7458,1637.6,0.1625286916687004,0.3697169859533767,0.09212366050987582,da-ro,domain,66676633,88772650,66676633,350829,383394,12.0,6.4999,0.004100935994574284
19,da,tr,0.4674657534246575,0.625,0.6866438356164384,0.5386676996432455,0.4866543397813055,nat,da,tr,0.52,0.5054,0.1511,2365.8651,27.9577,12.228,1851.0,0.2339339186953593,0.4332558734770777,0.07595738794728453,da-tr,domain,66676633,78212294,66676633,350829,464872,12.0,19.4999,0.011905812208900635
20,de,cs,0.5621242484969939,0.7845691382765531,0.8296593186372746,0.6627431660797443,0.5949192160627257,nat,de,cs,0.5723,0.536,0.2363,452.2582,23.875,25.3769,1437.2,0.14710351275908465,0.3567107116943086,0.05550512101576824,cs-de,domain,913428282,132763620,132763620,2581534,675979,10.0,10.833300000000001,0.00011601411404926765
21,de,da,0.6401209677419355,0.7792338709677419,0.8235887096774194,0.7050081900667371,0.6389670915487459,nat,de,da,0.6858,0.6575,0.3293,609.4474,23.8542,3.2426,1331.8,0.14169662997279162,0.3489474731231837,0.03884371055419274,da-de,domain,913428282,66676633,66676633,2581534,350829,6.0,6.0,0.0010970617995952336
22,de,el,0.0,0.0010030090270812435,0.0020060180541624875,0.0007063972784603207,0.0006153125989666989,nat,de,el,0.4233,0.4068,0.083,1588.4711,24.1815,62.0522,1597.2,0.15813254846014074,0.3688526018243051,0.025531087521176082,de-el,domain,913428282,70194124,70194124,2581534,338996,9.0,8.1667,0.0029765391761000792
23,de,en,0.6704196519959058,0.8034800409416581,0.8311156601842374,0.7309186319716257,0.6881933515166856,nat,de,en,0.6544,0.6039,0.3714,20.4617,13.5455,1.3305,1266.2,0.21168835834308936,0.41266738638804623,0.09460673874152699,de-en,domain,913428282,2319483831,913428282,2581534,11425826,7.0,6.0,0.002357720030083721
